,userid,cpc,organic,affiliate,social,signup_date,campaign
4034,13849b04-6f1a-4e23-ad16-0c573b293e2c,0,0,1,0,2017-03-31,0
4035,5a1ce76d-461c-4e9b-a1b8-7c7d693521a6,1,0,1,0,2017-03-22,0
4036,f5cfd782-315c-4887-8f9f-c07ba4e8941c,0,0,1,1,2017-03-31,0
4037,345c5dfa-03b8-4d8a-a749-ee3ead43d2b7,0,0,1,0,2017-02-25,0
4038,fc8087d2-e22a-41b5-bc25-2701dfac0046,1,0,0,1,2017-02-25,0
4039,e84d1d9f-f601-4156-a6a4-e705d324b33b,0,0,1,0,2017-03-18,0
4040,c7030219-e08c-42ae-9a40-88713d315fa8,1,0,1,0,2017-03-27,0
4041,69302c9b-9e11-4837-a2a3-821f4c59f9de,0,0,1,1,2017-03-19,0
4042,1d349753-cb3e-4a70-aa0e-d9b2a047f25a,1,0,1,1,2017-02-28,0
4043,57057b58-3655-4692-baa2-ce5485804bfa,1,0,1,1,2017-01-11,0
4044,06b18d0d-08a1-46cd-b753-62ceebefa6ad,0,0,1,1,2017-03-28,0
4045,2316cd48-a36b-4d97-9c34-1b811d50afff,1,0,0,1,2017-01-15,0
4046,346c0454-4ac9-4e76-953f-21ba10032526,0,0,1,1,2017-01-09,0
4047,b913bab2-bfbb-468c-9d95-d39f584ef60d,0,0,1,1,2017-01-02,0
4048,3b66c333-4b19-4bc0-9a1c-2bdff57cb928,0,0,1,1,2017-01-02,0
4049,179802ed-9c57-4de8-b10b-e8acb30bbb44,1,0,0,1,2017-03-05,1
4050,40b80130-b5c7-49d1-9eaa-7000ada9f21b,0,0,1,1,2017-02-08,1
4051,0302808a-e872-40ae-ae2b-43061ecce737,0,0,1,1,2017-02-18,0
4052,b9fdefdb-73d2-46d5-8a4d-b7938d835d63,0,0,1,1,2017-03-20,0
4053,86cdae33-0489-4cd6-a099-a13c29e88835,0,0,1,1,2017-02-20,0
4054,f324964a-8a45-4f90-9f89-090f6116d397,1,1,0,0,2017-03-13,0
4055,a2fcbe75-49ff-4a2e-8925-bd5ce046b8af,1,0,1,1,2017-03-25,0
4056,23037069-c18d-4cab-9c03-e7b7c1764ba9,0,0,1,1,2017-02-05,0
4057,d3bb32e7-2286-4698-bc66-6b87875da747,0,1,1,0,2017-03-18,0
4058,04257437-9142-44d5-9a87-a92551888797,0,0,1,1,2017-03-09,0
4059,ead36bfd-6fb5-4272-aea5-11e9d79a17ec,0,0,1,1,2017-02-09,1
4060,a0ef3e5c-28f8-4e8d-aa47-a4110127a7ae,0,0,1,1,2017-01-26,0
4061,ff32097d-2d11-45a1-9f0e-aac6b5261d6f,0,0,1,0,2017-03-10,0
4062,7084c999-92a8-4923-9bd9-31c58d6f2572,1,0,0,0,2017-03-09,0
4063,e13afe61-16bf-4d63-b65b-dd4739a5854d,0,0,1,0,2017-03-06,0
4064,517a48f3-26db-4b73-a763-9b9eff085f88,0,0,1,1,2017-03-24,0
4065,03924bc9-6f15-467d-86c2-a4e3f62744dc,0,0,1,0,2017-03-23,0
4066,d9e68d32-18bf-4c2f-8138-ac4e7286874e,1,1,0,0,2017-01-04,0
4067,65ba5751-b8f2-42a6-9599-70d20f040799,0,0,1,0,2017-01-17,0
4068,8c98e2e5-db07-4d10-9e03-0e65fa963abd,0,0,1,1,2017-03-26,1
4069,a857ebff-ab44-47e7-afc1-4d5053b301e5,0,0,1,0,2017-01-25,0
4070,4b3ed6cf-7cff-4785-ba6f-b531a8c64b09,1,0,0,1,2017-02-05,0
4071,873c3e98-0678-4e17-8033-0d7fe3063a48,1,0,1,0,2017-02-27,0
4072,c3f57822-6a97-4308-a308-27ec228c6e43,1,0,1,0,2017-01-08,0
4073,9e8e9958-de46-4ed6-9604-efd6aaac8950,0,0,1,0,2017-02-05,0
4074,6094229c-3185-48ae-858d-446a60fbcc46,0,1,0,1,2017-02-16,0
4075,e566f9ee-ae90-4f21-b907-cb976ff992af,0,0,1,0,2017-02-23,0
4076,14d4f5e5-5931-4a6d-a2ec-bed5e314677e,0,0,1,0,2017-01-13,0
4077,118df57b-84f6-479e-94ff-ef4dda78df2e,1,0,0,0,2017-01-11,0
4078,01fe7005-25f6-457d-95de-89e062482f34,1,1,0,0,2017-01-30,0
4079,5bf97e7f-6cc9-4192-a813-a0d8ca1c7fed,0,0,1,1,2017-03-23,0
4080,9cd272e5-548f-4721-a681-be445b7fd4ba,0,0,1,0,2017-01-19,0
4081,0be7488a-d586-4599-b894-bb4089835526,0,0,1,1,2017-02-01,0
4082,34f81325-a082-4c62-b5bd-0ebcf26b7cbc,1,0,0,1,2017-03-05,1
4083,7f26e5f2-796b-44af-a791-2f8b2b98e3be,0,0,1,0,2017-03-23,0
4084,148a4f93-02d5-439c-914f-64a38a3a0fde,0,0,1,0,2017-01-09,0
4085,386c15fc-8b0e-4df1-abd6-c6087bc719ff,1,0,0,1,2017-01-08,0
4086,fae8784e-08a3-4bce-8205-d97478f8a2b6,0,0,1,1,2017-03-21,0
4087,aee610dc-e029-4535-80f9-abb950c79e49,0,0,1,0,2017-03-15,0
4088,c3ed74ea-92ba-4432-b3d6-29018506e865,0,0,1,1,2017-02-08,1
4089,5a7bb621-8c8c-4d1b-8055-e38785952a9d,1,1,0,0,2017-01-11,0
4090,34901972-8147-436c-bfb7-5dc42b4c6513,0,0,1,0,2017-03-18,0
4091,b47da4a7-8db1-4782-975b-821959c9928a,0,1,1,0,2017-01-14,0
4092,c009df49-23eb-45ea-9a65-cedeb46431dc,0,0,1,1,2017-01-11,0
4093,bb31f840-5df5-4ad4-bcbd-f3cbc98ce6fd,0,0,1,1,2017-01-16,0
4094,e5e4108a-748a-465a-9bdc-22fefaf8762d,1,0,1,1,2017-03-29,0
4095,99467d5e-9df2-42cf-b9a4-7a02dea736aa,0,0,1,1,2017-03-26,1
4096,e72a93b6-b685-492e-a045-cd1d91940d98,0,0,1,1,2017-01-12,0
4097,18294288-ed5f-4e5c-ac67-7a193568a1aa,1,1,0,0,2017-02-15,0
4098,8022bbda-b4b2-47a6-a8fb-32ca05e264b7,0,0,1,1,2017-02-20,0
4099,0d9f7ab3-8863-4ab2-b7af-7696cfbe7b58,0,0,1,1,2017-03-23,0
4100,b57a65cb-660e-424e-997b-30b329ec9a0d,0,0,1,1,2017-02-09,1
4101,30022493-2bba-4780-9f91-5618c38f475d,0,0,1,0,2017-01-05,0
4102,37f55b2c-f7b0-4476-8737-87e9a033d3f9,1,1,0,0,2017-03-16,0
4103,f742620c-62b8-4046-bcee-37e5bdb15b44,0,0,1,1,2017-03-08,0
4104,7f3c4077-6dd9-4bc2-af10-78bec07f90a1,1,0,0,0,2017-03-12,0
4105,44400f50-a5de-485a-ac44-7de8c27653b9,0,0,1,1,2017-03-25,0
4106,e7db16a6-76b1-4f40-b488-cb4b01a9dcc8,0,0,1,0,2017-01-02,0
4107,a1dc59c4-517e-42e6-b10b-3f88990ceec4,1,0,1,0,2017-01-18,0
4108,d32633ae-9d78-42c7-a245-3002551760ec,1,0,1,0,2017-02-11,0
4109,0264c50c-c4e7-409e-96bf-66415acbc3b8,0,0,1,0,2017-01-08,0
4110,c91d63cc-41ec-4e47-abbf-a0a840ba49c2,1,0,0,0,2017-02-06,0
4111,5949c9cb-8c16-4ac7-8173-1984a289e11c,0,0,1,1,2017-02-22,0
4112,64722940-ca71-4b33-bbec-ed6029b2b8e4,0,0,1,1,2017-01-11,0
4113,7efe8299-0f06-46fd-b12e-4afa327f0ada,0,0,1,1,2017-02-26,1
4114,9dba265e-2d8e-4339-bc13-d399930c056c,1,0,1,0,2017-01-22,0
4115,dc70336d-fac5-4d4d-93d7-42438ebd8cef,0,0,1,1,2017-03-16,0
4116,cb725c71-9733-4bea-8c21-e3f76d015e9f,0,0,1,0,2017-02-17,0
4117,102e9a28-1065-4ef7-be32-6a07b06c271e,0,1,1,0,2017-03-09,0
4118,ea7a0058-60a5-4624-92fd-068b7e66976d,0,0,1,0,2017-02-21,0
4119,376b67b1-ff5d-4853-b18a-4ebc12cf2ee0,0,0,1,1,2017-03-17,0
4120,4c2b04cd-cb26-4335-bc78-7ef5f2585e6c,0,0,1,1,2017-02-16,0
4121,1541489b-2f3f-4c5a-a558-8c9fe0d70bbe,1,0,1,0,2017-02-21,0
4122,04f24c65-8e37-4021-b7b9-26bcfa1e0c56,1,0,0,1,2017-02-27,0
4123,be7ef093-e4cf-42b2-96d7-1325b493dab1,0,0,1,0,2017-03-05,1
4124,3983d719-a52a-4d9a-b5a2-ebdb982e31d3,0,0,1,1,2017-03-19,0
4125,b980c047-4430-4b33-b360-cf7baefbf766,0,0,1,0,2017-02-10,0
4126,d3782775-8c06-4b56-92ee-2c8d85944f61,1,0,1,0,2017-03-31,0
4127,09f41480-b079-42bd-a74d-3424c382d901,0,0,1,1,2017-02-24,0
4128,5cfb8559-80f1-48be-bd25-97541c2c63b7,0,0,1,1,2017-01-01,1
4129,9d492152-e504-4d27-aa89-04d56306103b,0,0,1,1,2017-03-27,0
4130,f06a3491-6282-4439-8606-829c5f45e98d,1,0,1,0,2017-02-23,0
4131,0b32652d-144f-4c0c-b418-9b8af369e1f4,0,0,1,1,2017-02-12,0
4132,263c3665-b856-4921-a313-fb4c65e0de71,0,0,1,1,2017-01-30,0
4133,328e27b4-46bf-4c6d-b56f-661e2ea5191b,0,0,1,1,2017-03-02,0
4134,5285455e-124b-4a4c-9a07-8a24fca2ee07,1,0,1,0,2017-03-02,0
4135,a95686ed-8918-4fac-b6c3-220a3076eb4e,1,0,1,1,2017-01-06,0
4136,82423ecf-a82f-4dac-95f8-1e1077891cfc,0,0,1,1,2017-02-09,1
4137,6aa72eaf-e851-4f6a-9ed9-4b9380aee486,1,0,1,0,2017-01-07,0
4138,d0077f4a-2a8c-4249-a152-6212802f5974,0,0,1,1,2017-02-02,0
4139,b90fb539-b9f9-48e9-ac0b-2677861433a1,0,0,1,1,2017-02-16,0
4140,c9abd19c-dbbb-4cef-acf2-9ba82b09a1f0,0,0,1,1,2017-01-22,0
4141,4871ce37-7d9e-4aef-abc9-0cbde7a73d5b,1,0,0,1,2017-02-13,0
4142,fc9092c4-4a24-48aa-9577-f0db383dc48c,1,0,0,1,2017-02-16,0
4143,3a79bcb6-a727-4e65-aeed-d1439f9cf41b,1,0,0,1,2017-03-25,0
4144,9f0e97fd-c9c4-4380-b15a-eea709fdab08,0,0,1,1,2017-01-26,0
4145,8aec59e9-ddc1-49f0-94dc-565a29182cb8,0,0,1,1,2017-01-01,1
4146,20d1a090-d443-4bea-ad0c-bddaf16fee07,1,0,0,1,2017-03-24,0
4147,01287350-3f7f-4609-a6f2-e5480f1bc93e,0,0,1,1,2017-02-26,1
4148,c9339034-e62d-40af-83ca-1af2f83a7847,0,0,1,1,2017-01-18,0
4149,b6e993e8-9a8f-4e8d-80a7-1031fc8452a6,0,0,1,1,2017-02-10,0
4150,c3bf6cb4-c71d-4323-91ae-075502292edb,0,0,1,1,2017-01-28,0
4151,bc439ae5-653e-4b64-af62-bbc0fc229fbc,1,0,1,0,2017-04-01,0
4152,16aa62a0-a9f1-4faf-8c42-0754e58f08db,0,0,1,0,2017-03-03,0
4153,bfff1e0c-839a-48d8-8ac0-cd0a747e5410,0,1,1,0,2017-03-02,0
4154,3d0a7d53-c16f-46bd-b7ea-03fabbf35023,1,0,1,0,2017-02-23,0
4155,4ddedb0b-0851-4efe-a216-7435c108c6f3,1,1,0,0,2017-02-16,0
4156,0c6519d3-a608-4110-9e53-b6671490b877,0,0,1,0,2017-03-02,0
4157,622f2891-0815-4473-8025-2d8755a6987e,0,0,1,1,2017-03-24,0
4158,4fb87820-a987-4149-a07e-12238dd43c57,1,0,0,1,2017-03-14,1
4159,8f55f422-c756-447a-bc92-edc8410c0d42,1,0,1,0,2017-02-28,0
4160,6c1b50dd-6826-4510-974f-12a12ccae526,1,0,0,0,2017-01-10,0
4161,86abaee6-9275-4d65-a3dd-fdea8595ef5c,0,0,1,0,2017-01-07,0
4162,15f4b199-7a0f-4ca7-a195-11ce0cf15dce,0,1,0,0,2017-03-16,0
4163,38b95f1c-ea5b-418b-b2e7-759882b49adf,0,1,0,1,2017-01-25,0
4164,055865f7-eaa7-4fb9-9c0c-69bccf601718,0,0,1,1,2017-01-07,0
4165,e698cafa-2f00-49c4-b239-9897418c9f48,0,0,1,1,2017-02-07,0
4166,fdc20e2d-2ac6-45c2-905c-ecfae99bef7f,1,0,1,0,2017-03-13,0
4167,84c2a868-4822-4f99-8739-3d4a6b0182a9,0,0,1,1,2017-02-09,1
4168,7d13dd3e-99e9-44ba-ad00-f401cf8b2bc0,1,0,1,0,2017-02-15,0
4169,00e49f27-5222-4b42-bc82-1829b0bda3dc,0,1,1,0,2017-02-02,0
4170,0657fb37-d23e-42b1-931b-34e677db3915,0,0,1,1,2017-03-13,0
4171,43abb8d6-57fa-405f-817a-8e997eebc113,0,0,1,1,2017-01-16,0
4172,46a0f40a-765e-410f-a9aa-44632012a1bf,1,0,1,0,2017-01-15,0
4173,efdb70bc-7d5a-4cde-bf13-084adc90fc32,0,0,1,1,2017-01-05,0
4174,1e126120-7998-419f-875b-9d25859da563,0,0,1,1,2017-02-02,0
4175,91af5802-a874-4417-9bed-453aa572094a,0,0,1,1,2017-02-24,0
4176,2770c77a-9f3c-4f8c-9a6b-cef5aa56c144,0,1,1,0,2017-03-22,0
4177,7a6d9b67-316f-48be-8501-8b9545cf6c81,0,1,0,0,2017-02-23,0
4178,33dc8812-2dca-4d2f-8f99-eb03f461f1d2,1,1,0,0,2017-01-30,0
4179,d25ecd3b-7b22-4aea-a8f9-4595c8aad8e9,0,0,1,1,2017-02-21,0
4180,3035db94-96a6-470d-8ed5-f1ea585adf86,0,0,1,1,2017-02-04,0
4181,5e65431c-144d-403a-9155-133cd171bd4d,1,0,1,0,2017-02-19,0
4182,51832df6-3d55-4608-85f3-603491426877,1,0,1,1,2017-03-16,0
4183,b1d617cc-bd41-4710-8b50-ed5b027c7eda,0,0,1,1,2017-01-23,0
4184,d26dd3a3-687d-4bff-b43e-d669432c84ee,0,1,0,1,2017-01-18,0
4185,766728df-5bae-486b-b0fd-a6ceed853c11,1,0,1,1,2017-02-12,0
4186,a86de86e-17cf-4cde-a516-0eab735791e1,0,0,1,1,2017-02-22,0
4187,d00ed093-afbe-4ecb-a016-84c1c8fa0355,0,0,1,0,2017-03-05,1
4188,ab1bf29f-a3e2-44d2-8559-851dca7e3945,0,0,1,0,2017-03-26,1
4189,a34bb2dc-1d30-4ba8-8c46-a33ab2cf0f4d,0,0,1,1,2017-02-08,1
4190,adb0a0ed-92a3-4486-9d44-7126e7a7bda2,0,1,1,1,2017-01-05,0
4191,8db086fe-f919-4d5d-8e5c-c24ad20d206c,0,0,1,0,2017-02-17,0
4192,7da3fc6c-d154-40f3-baad-6a121815391d,0,0,1,1,2017-04-01,0
4193,cd95eb0b-90c4-4675-9c87-2963e27ffcde,0,0,1,0,2017-03-14,1
4194,a60c568b-ffe2-430a-b3da-7dac6d63390f,0,0,1,1,2017-01-02,0
4195,9a71608a-069e-4ad3-a9a9-f9161b08d2d6,0,0,1,1,2017-02-26,1
4196,fc07da51-1702-40ce-8ac4-190b5a5913b8,0,0,1,1,2017-03-25,0
4197,7de27675-5cc2-43b3-98ad-1aec0995b650,0,0,1,0,2017-03-05,1
4198,04e915fd-1f48-4614-aa14-119205305e84,0,0,1,1,2017-02-05,0
4199,618d7dcd-ea9a-4757-b87f-8286b40cbcb1,0,0,1,0,2017-01-23,0
4200,cdb672f1-943a-43cb-9caf-0dba8b7a6352,0,1,1,1,2017-03-27,0
4201,1172cf6e-3c00-45bf-9d2e-39af4cc09426,0,0,1,1,2017-03-23,0
4202,93fd0761-bd25-4d64-b246-b572732d098b,0,0,1,1,2017-01-22,0
4203,5d484b28-b90f-455d-a88d-791a16cf3edb,1,0,0,1,2017-02-07,0
4204,383e90c2-2592-4f67-9640-4e48bb354cfc,0,0,1,0,2017-02-24,0
4205,faf9bc38-10fc-4c58-be02-9ad9357f5f67,1,0,0,1,2017-03-14,1
4206,48551b7f-57b7-4730-ad28-8583cededc79,0,0,1,1,2017-01-29,0
4207,9f8e69ed-4255-48f5-a045-08d7405bf523,1,0,1,0,2017-02-26,1
4208,bf601880-58f9-4de0-a74b-d6bd22f39703,0,0,1,1,2017-02-18,0
4209,9ceb92e2-12b9-4f25-b7f6-f491949655e9,0,0,1,1,2017-02-24,0
4210,549089f9-c337-4152-afcd-e03d8e5a687d,1,0,1,1,2017-03-26,1
4211,25b88092-1b6d-48e3-a1e8-4ed8c5d18aad,0,0,1,1,2017-03-30,0
4212,4362a24b-f95f-46ed-94ab-90ff5f31884f,0,0,1,1,2017-02-04,0
4213,bcdb07a7-dd99-4657-ac6f-047ffd2ef728,0,0,1,1,2017-01-13,0
4214,1164f2cc-6af1-4dbf-82b6-a80c43a3e25a,0,0,1,1,2017-01-06,0
4215,16e6357c-ef78-4367-80f4-fa078e5d2130,1,0,0,1,2017-02-12,0
4216,049ab647-701a-4130-ac13-982af82fbda7,0,0,1,0,2017-03-05,1
4217,3d3463b2-90f5-4e92-87a8-7de52e5f79d5,1,0,0,1,2017-01-01,1
4218,bd0d87c3-dc5c-49e4-a449-e8b6096d8c76,0,0,1,1,2017-01-04,0
4219,9f91f331-af3f-49e1-bb0f-0861957371a5,1,0,1,1,2017-01-12,0
4220,a638c6a1-6c59-46eb-95eb-0458570c6d87,1,0,0,1,2017-02-19,0
4221,28e0634f-a259-41f2-b4d2-58f4a1d78ff5,1,0,1,0,2017-03-07,0
4222,80791b9f-1585-430e-8dd2-f484f01c4ebf,0,0,1,0,2017-01-18,0
4223,60adc8c0-be3e-4357-a94d-d7b926bfbfa5,1,0,0,1,2017-03-24,0
4224,bfbe9b98-618e-43c0-8352-47d2ffea8cc7,1,0,0,1,2017-01-01,1
4225,45812721-0901-4a4f-899a-3d2ea140e59c,1,0,0,1,2017-03-05,1
4226,f6b5905b-6118-4206-859d-ff98705ae4eb,1,0,0,1,2017-01-22,0
4227,37156ada-de30-4009-a456-ebd6a8a7f4de,0,0,1,0,2017-01-04,0
4228,981afd11-5e7d-4f71-bb11-292b060caad5,1,0,1,0,2017-01-06,0
4229,02d95266-95f4-4f37-87ef-474b9a5536ff,1,0,1,0,2017-03-05,1
4230,756c96e4-8956-4e01-a5ee-0c862c13586c,0,0,1,1,2017-02-01,0
4231,198fcedb-01b9-41f1-9124-c7624f228f19,0,1,0,1,2017-01-01,1
4232,2e98ec34-121a-40ba-adea-0a41d6b694ec,1,0,1,0,2017-02-14,0
4233,14ce8cd8-e692-443c-ac34-d1e8ebe51a8c,0,0,1,1,2017-03-31,0
4234,db0a706a-547a-45f6-8dc9-0acee3c3ba80,0,0,1,0,2017-01-08,0
4235,c78b4b1e-1219-4c4c-8068-16dede52fa67,0,0,1,1,2017-04-01,0
4236,cb080a7a-2ac9-46ba-8739-eeca59e9294d,0,0,1,1,2017-01-20,0
4237,abfa38f6-16dd-4ab5-a04c-e546a66dc12d,0,0,1,1,2017-03-01,0
4238,21ae7d4a-dc93-45b7-ab3a-dc32b3bfd7db,0,0,1,1,2017-02-04,0
4239,ff54abb1-60c6-4e64-a24b-f55305c6856d,1,0,0,0,2017-03-16,0
4240,d96bc825-7cbd-429c-b9df-e60bacf84e74,0,0,1,1,2017-02-04,0
4241,08a9dbbd-4d95-46c4-8e57-bad49331e9ca,0,0,1,1,2017-02-11,0
4242,b4e06753-12f2-4b8f-91c6-aaf3dcf5fa66,0,0,1,0,2017-02-22,0
4243,108fda12-b987-4958-baac-3768928fe1d9,0,0,1,0,2017-02-17,0
4244,03c60923-fe7b-40b4-91fb-d1c38a553230,1,0,0,1,2017-02-17,0
4245,d93f5c29-b563-4367-a3b8-fbf1eeb8ba37,0,0,1,1,2017-02-27,0
4246,889107ea-8248-4d36-ac3a-3871a6bdfd18,0,0,1,0,2017-01-06,0
4247,8ff06146-8f6b-45b4-b57b-b2e7420d8101,0,1,1,0,2017-02-28,0
4248,9f011295-55b9-4d80-84cc-e220f1c58b20,1,0,0,1,2017-02-20,0
4249,05a5affa-894b-43c6-9b13-686710e72b16,1,0,0,1,2017-01-29,0
4250,d3bac622-0beb-4c1e-9b2b-8f181a57a98a,0,0,1,1,2017-03-26,1
4251,fe2fe4ea-1fd4-4c21-8c67-fd68336acb34,0,0,1,1,2017-03-15,0
4252,92e697c0-14d9-4702-a448-1277d1e866a9,1,0,0,1,2017-03-05,1
4253,84450676-2890-49cd-8883-2e60859a7caa,1,1,0,1,2017-01-16,0
4254,a22f4640-0022-43dd-a5be-4ff7266c436a,1,0,0,0,2017-02-04,0
4255,6dec6a8e-192c-46c6-aea0-f3a26e35073b,1,1,0,1,2017-01-03,0
4256,fc3842e6-b620-43f0-ac55-8df9ff5d6d06,0,0,1,0,2017-01-30,0
4257,cc0d7e1c-9839-4c10-a407-4ed27b8e6e8b,0,0,1,1,2017-03-15,0
4258,3db9e482-c64a-45cd-82fd-75c1895ea354,0,0,1,1,2017-02-26,1
4259,32d591e7-1a9b-4879-9e3a-0b0c54415272,0,0,1,0,2017-03-02,0
4260,d414e5e1-a96f-4dfa-98ba-bfceb0e78e22,0,1,0,0,2017-03-11,0
4261,e9b36d64-acb0-4251-a6c2-657e94fb735c,0,0,1,1,2017-03-18,0
4262,c855664c-1c38-4253-98f9-61bebedabf5f,0,0,1,1,2017-03-09,0
4263,622e70b6-b4e6-488f-b1bb-e86a9c91f741,0,0,1,1,2017-02-19,0
4264,3ace4342-da21-4f96-b77e-1bcfa0181c1d,0,0,1,1,2017-02-04,0
4265,723d8f8e-f5dd-46c4-9597-1177891f8a0e,0,0,1,0,2017-03-22,0
4266,07be6d3e-d9a9-46fe-9dd6-7255e76d0a3c,0,0,1,1,2017-01-12,0
4267,5a050f07-304c-420b-9c6c-35067cd2bd7f,0,0,1,1,2017-01-28,0
4268,b476d64e-e166-42f0-9863-a879b43c5d6a,0,0,1,1,2017-01-27,0
4269,05626fe7-ac9f-4b2c-bc5e-ef1c1fb2dac2,0,0,1,0,2017-03-05,1
4270,20f98b0d-46ad-4167-864b-42f143674b33,1,1,0,0,2017-01-06,0
4271,5b1c3991-3e02-4925-96fc-f57fbeb14cc1,0,0,1,0,2017-03-25,0
4272,e4c02bc3-1580-474d-850f-c80eb0937d0e,0,0,1,1,2017-01-28,0
4273,3434aab9-39bc-4289-b89e-bb9e3462ba2f,1,0,0,1,2017-03-14,1
4274,0a469f1f-d576-47df-9438-aa0b0c90cf18,0,0,1,1,2017-03-29,0
4275,c4d0ff00-c8ef-474d-a049-4c2f612630b6,0,0,1,1,2017-03-26,1
4276,3c9fabc7-a8e8-4795-9a36-0fdca29f12a2,1,0,1,0,2017-03-10,0
4277,2cfd90a5-7e1c-431c-bcb1-61a87bd4cf64,0,0,1,0,2017-03-15,0
4278,b4eee557-0f57-441c-ad80-8de51a04c15c,0,0,1,0,2017-02-01,0
4279,b824303d-e270-4dc4-aadf-1586ce484697,0,0,1,0,2017-02-23,0
4280,688b0398-c539-4092-8927-f8fba510429f,0,0,1,0,2017-03-20,0
4281,dd7374b2-ad59-48cd-a97b-5ad84676f2e2,1,0,0,0,2017-03-18,0
4282,3796ef4c-645b-4917-9bf1-bd27f82046f5,0,0,1,0,2017-01-21,0
4283,458758d9-01ef-4c41-86da-fbf0aac28f4a,0,0,1,1,2017-03-25,0
4284,7e543b06-0b55-43f9-bc3b-bca8b4242dbc,1,0,0,0,2017-03-14,1
4285,1c2d584b-9ce5-480c-8e7c-b4a7684b5681,0,0,1,1,2017-03-24,0
4286,1c3c9c17-5086-439e-8b4c-ccc6ff85b24d,1,0,1,0,2017-02-23,0
4287,5bfd26f8-995d-47d6-932c-916c9fae38ae,0,0,1,1,2017-02-07,0
4288,1e6a132a-dff0-49e0-b40b-d8cc299e6655,0,0,1,1,2017-02-05,0
4289,78407f46-aaa7-49a0-820d-3e7abde9f990,0,0,1,1,2017-02-21,0
4290,ba8f55c6-9d4c-48a8-94ba-44cc64caac56,0,0,1,1,2017-01-06,0
4291,42a45beb-95f7-4907-a599-c585d826d475,0,1,1,0,2017-01-24,1
4292,92a35084-f915-48ba-93e1-ce8db01e9693,0,0,1,1,2017-03-04,0
4293,be381868-635d-4ec6-8989-62c47f906a2a,0,0,1,1,2017-03-09,0
4294,647881a7-03d5-431f-86e4-0e6bd95e778a,0,0,1,1,2017-03-10,0
4295,ae3fb273-1eb1-4b32-98d3-27937a6f40d5,1,0,0,1,2017-02-10,0
4296,29a9f406-9a88-413d-8daa-a4c8297bc3d1,0,0,1,1,2017-02-10,0
4297,5cea69f8-602c-4b32-9a15-69fd22673b00,1,0,1,1,2017-02-08,1
4298,12a71077-805d-4175-9922-661932b4db50,0,0,1,1,2017-02-24,0
4299,bac308c8-5ac9-4575-a676-ab6c11109532,0,0,1,1,2017-02-24,0
4300,adf114bd-1eb4-4e65-bdb1-a05f23e7f034,0,0,1,1,2017-01-20,0
4301,b5afe362-7288-4d84-b37b-ce4b10995bae,0,0,1,0,2017-02-25,0
4302,95bdbdeb-86d4-4a43-acd2-4f6444dddfd2,0,0,1,1,2017-01-09,0
4303,e5fa644b-476f-457a-bda0-2a762dd5e874,0,0,1,1,2017-02-27,0
4304,5387c30f-c070-4602-ab09-7c7c8c5f7ae8,1,0,1,0,2017-01-12,0
4305,3eb97733-3d68-4438-baf9-924fa4f9cfd8,1,0,1,1,2017-01-14,0
4306,dbcf3bc5-7b13-4673-8f8b-bb9f6ba668a7,0,0,1,0,2017-02-26,1
4307,fde41200-0e83-4880-b9ee-696bb8d40182,0,0,1,0,2017-03-26,1
4308,4dfa82e5-b3c2-473e-a452-177802d0bc87,0,0,1,0,2017-03-21,0
4309,34f7e438-f274-4272-8f7b-911fdaadf271,0,0,1,1,2017-01-07,0
4310,0cd170b7-0b9c-4c3b-bca4-3f1dbb0061cc,1,0,1,0,2017-03-15,0
4311,0502ebea-55a5-411c-a91e-d9e689105fbf,1,0,1,0,2017-02-08,1
4312,0be463d3-308e-4da3-9d1c-16e21465fb9d,0,0,1,1,2017-01-09,0
4313,36f9a135-302c-4fb3-9871-7890828f6ef7,1,0,0,0,2017-02-04,0
4314,ae840d5e-53fd-4d88-ab98-63de598ed001,0,0,1,0,2017-02-27,0
4315,d81901d8-4b6c-4f1d-93bc-a41c24f2c58b,1,0,0,0,2017-02-26,1
4316,53554146-d3a8-4bbb-8793-2d2765c56dfd,0,0,1,1,2017-03-11,0
4317,20d56f5f-2519-4c24-b5d4-33f2522eae89,0,0,1,0,2017-01-16,0
4318,3d09b209-efd5-41aa-8566-e5b7a630e2dd,0,0,1,1,2017-01-16,0
4319,297167ec-d044-4f13-9a96-80e69793065f,0,0,1,1,2017-02-11,0
4320,091b062a-d1fd-4955-b525-3090f2ce776b,0,0,1,1,2017-03-19,0
4321,de048c13-b7e7-4f35-88f8-e622b579494d,1,0,0,1,2017-02-07,0
4322,30edc736-2ab3-4203-8baa-da5cee08e99e,1,0,0,0,2017-03-11,0
4323,9a989889-3499-424c-af01-70ec75e185db,1,0,1,0,2017-03-07,0
4324,7ffcdb83-3a2a-4003-9a6d-e68c98790aa8,1,0,1,0,2017-01-10,0
4325,d8e8b0c7-9e6d-4c36-9166-b51883647bc2,1,0,0,1,2017-01-11,0
4326,4b156739-b6b2-4add-b841-a7c470808236,1,0,1,1,2017-03-14,1
4327,b68809f3-7b3f-4d96-8f8b-f137d0aee4f9,1,1,0,0,2017-01-15,0
4328,526dcd63-c711-4905-a0fd-66fa0075835a,1,0,0,1,2017-02-20,0
4329,0119e280-2f73-419e-b573-103d67e0b03a,1,0,1,0,2017-03-05,1
4330,9be6440a-e853-466e-8bba-0b5dc23c31c3,1,0,0,1,2017-02-07,0
